الجهة الرئيسية,اسم المنافسة,تاريخ الترسية,قيمة الترسية
وزارة الشؤون البلدية والقروية,ترقيم محطات وأعمدة الإنارة بنظام GIS في المدينة المنورة,2024-01-16,4321240.0
وزارة الشؤون البلدية والقروية,ترقيم محطات وأعمدة الإنارة بنظام GIS في المدينة المنورة,2024-01-16,4321240.0
وزارة الشؤون البلدية والقروية,ترقيم محطات وأعمدة الإنارة بنظام GIS في المدينة المنورة,2024-01-16,4321240.0
وزارة الشؤون البلدية والقروية,ترقيم محطات وأعمدة الإنارة بنظام GIS في المدينة المنورة,2024-01-16,4321240.0
المجلس الصحي السعودي والمراكز التابعة له,نظام إدارة خدمات تقنية المعلومات,2023-11-23,770270.0
وزارة الشؤون البلدية والقروية,سفلتة مخططات المنح بمدينة الباحة – شمال مدينة الباحة مخطط الملك فهد-أمانة منطقة الباحة-,2023-12-04,2913145.5
وزارة التعليم,أعمال توريد قطع غيار طارئة لإدارة الصيانة,2023-11-06,825700.0
وزارة التعليم,تأمين نقل طلاب المنح بجامعة الطائف,2023-11-13,839520.0
وزارة التعليم,توفير خدمات الشبكة اللاسلكية لسكن طلاب المنح الخارجية بجامعة ام القرى 2023 م,2023-11-20,620979.3
وزارة التعليم,توفير خدمات الشبكة اللاسلكية لسكن طلاب المنح الخارجية بجامعة ام القرى 2023 م,2023-11-20,620979.3
وزارة التعليم,توفير خدمات الشبكة اللاسلكية لسكن طلاب المنح الخارجية بجامعة ام القرى 2023 م,2023-11-20,620979.3
وزارة التعليم,توفير خدمات الشبكة اللاسلكية لسكن طلاب المنح الخارجية بجامعة ام القرى 2023 م,2023-11-20,620979.3
وزارة التعليم,توفير خدمات الشبكة اللاسلكية لسكن طلاب المنح الخارجية بجامعة ام القرى 2023 م,2023-11-20,620979.3
المؤسسة العامة لجسر الملك فهد ,تجديد رخص أنظمة بنك المنشآت الصغيرة و المتوسطة,2024-01-15,1243418.1
المؤسسة العامة لجسر الملك فهد ,تجديد رخص أنظمة بنك المنشآت الصغيرة و المتوسطة,2024-01-15,1243418.1
المؤسسة العامة لجسر الملك فهد ,تجديد رخص أنظمة بنك المنشآت الصغيرة و المتوسطة,2024-01-15,1243418.1
المجلس الصحي السعودي والمراكز التابعة له,تعيين مكتب خارجي لمراجعة القوائم المالية / الحساب الختامي ,2023-12-21,152950.0
وزارة الشؤون البلدية والقروية,رفع مستوى السلامة المرورية بمحافظة العيدابي والمراكز التابعة لها,2023-10-30,1799750.0
وزارة الشؤون البلدية والقروية,رفع مستوى السلامة المرورية بمحافظة العيدابي والمراكز التابعة لها,2023-10-30,1799750.0
وزارة البيئة والمياه والزراعة,تامين وتوريد معدات لأعمال المصارف الزراعية بالمؤسسة,2023-11-06,931500.0
وزارة البيئة والمياه والزراعة,تامين وتوريد معدات لأعمال المصارف الزراعية بالمؤسسة,2023-11-06,931500.0
وزارة التجارة ,إدارة وتنفيذ ملتقى اليوم العالمي للمواصفات واليوم العالمي للجودة,2023-10-08,484127.0
وزارة التجارة ,إدارة وتنفيذ ملتقى اليوم العالمي للمواصفات واليوم العالمي للجودة,2023-10-08,484127.0
وزارة الشؤون البلدية والقروية,صيانة بوابة المدخل الجنوبي للمحافظة  بمحافظة حوطة بني تميم,2023-10-10,379776.0
البيئة والمياه والزراعة,إنشاء وتثبيت بتر خرسانية للمواقع الزراعية بمختلف مناطق المملكة – المرحلة الثانية,2023-12-28,4450500.0
البيئة والمياه والزراعة,إنشاء وتثبيت بتر خرسانية للمواقع الزراعية بمختلف مناطق المملكة – المرحلة الثانية,2023-12-28,4450500.0
البيئة والمياه والزراعة,إنشاء وتثبيت بتر خرسانية للمواقع الزراعية بمختلف مناطق المملكة – المرحلة الثانية,2023-12-28,4450500.0
البيئة والمياه والزراعة,إنشاء وتثبيت بتر خرسانية للمواقع الزراعية بمختلف مناطق المملكة – المرحلة الثانية,2023-12-28,4450500.0
وزارة المالية,الاعمال التطويرية لسلامة الحياة والسلامة من الحريق في مقر هيئة الزكاة والضريبة والجمارك,2024-02-04,3480905.10000001
وزارة الشؤون البلدية والقروية,تأمين معدات للأمانة والبلديات التابعة لها بتبوك,2023-11-14,17997270.0
وزارة الشؤون البلدية والقروية,تأمين معدات للأمانة والبلديات التابعة لها بتبوك,2023-11-14,17997270.0
الهيئة الملكية للجبيل وينبع,تشغيل وصيانة أنظمة الكهرباء,2024-02-20,42802281.9400001
الهيئة الملكية للجبيل وينبع,تشغيل وصيانة أنظمة الكهرباء,2024-02-20,42802281.9400001
الهيئة الملكية للجبيل وينبع,تشغيل وصيانة أنظمة الكهرباء,2024-02-20,42802281.9400001
وزارة الصحة,منافسة إحلال فينيل أرضيات بمدينة الملك عبدالله الطبية بالعاصمة المقدسة,2023-12-11,1806132.5
وزارة الصحة,منافسة إحلال فينيل أرضيات بمدينة الملك عبدالله الطبية بالعاصمة المقدسة,2023-12-11,1806132.5
وزارة الصحة,منافسة إحلال فينيل أرضيات بمدينة الملك عبدالله الطبية بالعاصمة المقدسة,2023-12-11,1806132.5
وزارة الطاقة والصناعة والثروة المعدنية,تقديم خدمة إدارة الثغرات السيبرانية ومراجعة الاعدادات للمركز السعودي للشراكات الاستراتيجية الدولية ,2023-12-05,349999.97
وزارة الطاقة والصناعة والثروة المعدنية,تقديم خدمة إدارة الثغرات السيبرانية ومراجعة الاعدادات للمركز السعودي للشراكات الاستراتيجية الدولية ,2023-12-05,349999.97
وزارة التعليم,تجهيز وحدات الفانتوم في معمل المحاكاة قبل السريرية بكلية طب الأسنان (المرحلة الثانية),2023-12-31,7670857.0
وزارة التعليم,مشروع توريد وتركيب وتشغيل خوادم البريد اﻹلكتروني في جامعة الملك سعود,2023-12-25,4690220.95
وزارة التعليم,مشروع توريد وتركيب وتشغيل خوادم البريد اﻹلكتروني في جامعة الملك سعود,2023-12-25,4690220.95
وزارة الشؤون البلدية والقروية,توريد محروقات ( بنزين _ ديزل ) لبلدية بداء للمعدات وسيارات وسائل النقل ,2023-10-16,2.99
الهيئة الملكية للجبيل وينبع,تقديم خدمات استشارية واعتمادات أكاديمية ورخص مهنية,2024-01-29,1599999.6
وزارة التعليم,تأمين أدوات مسار الصحة والحياة لمدارس محافظة صبيا للعام الدراسي 1445,2023-11-15,1113315.0
وزارة التعليم,تأمين أدوات مسار الصحة والحياة لمدارس محافظة صبيا للعام الدراسي 1445,2023-11-15,1113315.0
وزارة الشؤون البلدية والقروية,توريد مواد كهرباء لقسم الخدمات بلدية محافظة المويه ,2023-11-16,142600.0
وزارة الشؤون البلدية والقروية,توريد نجيله صناعية لقسم الخدمات بلدية محافظة المويه ,2023-11-16,146912.5
وزارة التعليم,المشروع الشامل لأمن المعلومات بجامعة الجوف,2024-02-07,8594840.1
