Date,Forecasted_Amount
2025-10-22,95.98993969000679
2025-10-23,95.98993969000679
2025-10-24,95.98993969000679
2025-10-25,95.98993969000679
2025-10-26,95.98993969000679
2025-10-27,95.98993969000679
2025-10-28,95.98993969000679
2025-10-29,95.98993969000679
2025-10-30,95.98993969000679
2025-10-31,95.98993969000679
2025-11-01,95.98993969000679
2025-11-02,95.98993969000679
2025-11-03,95.98993969000679
2025-11-04,95.98993969000679
2025-11-05,95.98993969000679
2025-11-06,95.98993969000679
2025-11-07,95.98993969000679
2025-11-08,95.98993969000679
2025-11-09,95.98993969000679
2025-11-10,95.98993969000679
2025-11-11,95.98993969000679
2025-11-12,95.98993969000679
2025-11-13,95.98993969000679
2025-11-14,95.98993969000679
2025-11-15,95.98993969000679
2025-11-16,95.98993969000679
2025-11-17,95.98993969000679
2025-11-18,95.98993969000679
2025-11-19,95.98993969000679
2025-11-20,95.98993969000679
2025-11-21,95.98993969000679
2025-11-22,95.98993969000679
2025-11-23,95.98993969000679
2025-11-24,95.98993969000679
2025-11-25,95.98993969000679
2025-11-26,95.98993969000679
2025-11-27,95.98993969000679
2025-11-28,95.98993969000679
2025-11-29,95.98993969000679
2025-11-30,95.98993969000679
2025-12-01,95.98993969000679
2025-12-02,95.98993969000679
2025-12-03,95.98993969000679
2025-12-04,95.98993969000679
2025-12-05,95.98993969000679
2025-12-06,95.98993969000679
2025-12-07,95.98993969000679
2025-12-08,95.98993969000679
2025-12-09,95.98993969000679
2025-12-10,95.98993969000679
2025-12-11,95.98993969000679
2025-12-12,95.98993969000679
2025-12-13,95.98993969000679
2025-12-14,95.98993969000679
2025-12-15,95.98993969000679
2025-12-16,95.98993969000679
2025-12-17,95.98993969000679
2025-12-18,95.98993969000679
2025-12-19,95.98993969000679
2025-12-20,95.98993969000679
2025-12-21,95.98993969000679
2025-12-22,95.98993969000679
2025-12-23,95.98993969000679
2025-12-24,95.98993969000679
2025-12-25,95.98993969000679
2025-12-26,95.98993969000679
2025-12-27,95.98993969000679
2025-12-28,95.98993969000679
2025-12-29,95.98993969000679
2025-12-30,95.98993969000679
2025-12-31,95.98993969000679
2026-01-01,95.98993969000679
2026-01-02,95.98993969000679
2026-01-03,95.98993969000679
2026-01-04,95.98993969000679
2026-01-05,95.98993969000679
2026-01-06,95.98993969000679
2026-01-07,95.98993969000679
2026-01-08,95.98993969000679
2026-01-09,95.98993969000679
2026-01-10,95.98993969000679
2026-01-11,95.98993969000679
2026-01-12,95.98993969000679
2026-01-13,95.98993969000679
2026-01-14,95.98993969000679
2026-01-15,95.98993969000679
2026-01-16,95.98993969000679
2026-01-17,95.98993969000679
2026-01-18,95.98993969000679
2026-01-19,95.98993969000679
2026-01-20,95.98993969000679
2026-01-21,95.98993969000679
2026-01-22,95.98993969000679
2026-01-23,95.98993969000679
2026-01-24,95.98993969000679
2026-01-25,95.98993969000679
2026-01-26,95.98993969000679
2026-01-27,95.98993969000679
2026-01-28,95.98993969000679
2026-01-29,95.98993969000679
2026-01-30,95.98993969000679
2026-01-31,95.98993969000679
2026-02-01,95.98993969000679
2026-02-02,95.98993969000679
2026-02-03,95.98993969000679
2026-02-04,95.98993969000679
2026-02-05,95.98993969000679
2026-02-06,95.98993969000679
2026-02-07,95.98993969000679
2026-02-08,95.98993969000679
2026-02-09,95.98993969000679
2026-02-10,95.98993969000679
2026-02-11,95.98993969000679
2026-02-12,95.98993969000679
2026-02-13,95.98993969000679
2026-02-14,95.98993969000679
2026-02-15,95.98993969000679
2026-02-16,95.98993969000679
2026-02-17,95.98993969000679
2026-02-18,95.98993969000679
2026-02-19,95.98993969000679
2026-02-20,95.98993969000679
2026-02-21,95.98993969000679
2026-02-22,95.98993969000679
2026-02-23,95.98993969000679
2026-02-24,95.98993969000679
2026-02-25,95.98993969000679
2026-02-26,95.98993969000679
2026-02-27,95.98993969000679
2026-02-28,95.98993969000679
2026-03-01,95.98993969000679
2026-03-02,95.98993969000679
2026-03-03,95.98993969000679
2026-03-04,95.98993969000679
2026-03-05,95.98993969000679
2026-03-06,95.98993969000679
2026-03-07,95.98993969000679
2026-03-08,95.98993969000679
2026-03-09,95.98993969000679
2026-03-10,95.98993969000679
2026-03-11,95.98993969000679
2026-03-12,95.98993969000679
2026-03-13,95.98993969000679
2026-03-14,95.98993969000679
2026-03-15,95.98993969000679
2026-03-16,95.98993969000679
2026-03-17,95.98993969000679
2026-03-18,95.98993969000679
2026-03-19,95.98993969000679
2026-03-20,95.98993969000679
2026-03-21,95.98993969000679
2026-03-22,95.98993969000679
2026-03-23,95.98993969000679
2026-03-24,95.98993969000679
2026-03-25,95.98993969000679
2026-03-26,95.98993969000679
2026-03-27,95.98993969000679
2026-03-28,95.98993969000679
2026-03-29,95.98993969000679
2026-03-30,95.98993969000679
2026-03-31,95.98993969000679
2026-04-01,95.98993969000679
2026-04-02,95.98993969000679
2026-04-03,95.98993969000679
2026-04-04,95.98993969000679
2026-04-05,95.98993969000679
2026-04-06,95.98993969000679
2026-04-07,95.98993969000679
2026-04-08,95.98993969000679
2026-04-09,95.98993969000679
2026-04-10,95.98993969000679
2026-04-11,95.98993969000679
2026-04-12,95.98993969000679
2026-04-13,95.98993969000679
2026-04-14,95.98993969000679
2026-04-15,95.98993969000679
2026-04-16,95.98993969000679
2026-04-17,95.98993969000679
2026-04-18,95.98993969000679
2026-04-19,95.98993969000679
2026-04-20,95.98993969000679
2026-04-21,95.98993969000679
2026-04-22,95.98993969000679
2026-04-23,95.98993969000679
2026-04-24,95.98993969000679
2026-04-25,95.98993969000679
2026-04-26,95.98993969000679
2026-04-27,95.98993969000679
2026-04-28,95.98993969000679
2026-04-29,95.98993969000679
2026-04-30,95.98993969000679
2026-05-01,95.98993969000679
2026-05-02,95.98993969000679
2026-05-03,95.98993969000679
2026-05-04,95.98993969000679
2026-05-05,95.98993969000679
2026-05-06,95.98993969000679
2026-05-07,95.98993969000679
2026-05-08,95.98993969000679
2026-05-09,95.98993969000679
2026-05-10,95.98993969000679
2026-05-11,95.98993969000679
2026-05-12,95.98993969000679
2026-05-13,95.98993969000679
2026-05-14,95.98993969000679
2026-05-15,95.98993969000679
2026-05-16,95.98993969000679
2026-05-17,95.98993969000679
2026-05-18,95.98993969000679
2026-05-19,95.98993969000679
2026-05-20,95.98993969000679
2026-05-21,95.98993969000679
